,0
0,https://www.songsterr.com/a/wsa/oasis-wonderwall-tab-s2t4
1,https://www.songsterr.com/a/wsa/kana-boon-silhouette-tab-s401757t0
2,https://www.songsterr.com/a/wsa/three-days-grace-i-hate-everything-about-you-tab-s20179t0
3,https://www.songsterr.com/a/wsa/red-hot-chili-peppers-dark-necessities-tab-s406578t7
4,https://www.songsterr.com/a/wsa/carlos-santana-smooth-tab-s17608t2
5,https://www.songsterr.com/a/wsa/pearl-jam-yellow-ledbetter-tab-s195t0
6,https://www.songsterr.com/a/wsa/white-stripes-seven-nation-army-edit-tab-s432573t0
7,https://www.songsterr.com/a/wsa/extreme-more-than-words-tab-s6702t1
8,https://www.songsterr.com/a/wsa/nirvana-drain-you-tab-s11402t0
9,https://www.songsterr.com/a/wsa/my-chemical-romance-na-na-na-tab-s76445t3
10,https://www.songsterr.com/a/wsa/oasis-don-t-look-back-in-anger-tab-s15472t1
11,https://www.songsterr.com/a/wsa/gojira-silvera-tab-s406784t1
12,https://www.songsterr.com/a/wsa/avenged-sevenfold-save-me-tab-s61923t7
13,https://www.songsterr.com/a/wsa/killswitch-engage-my-curse-tab-s23152t2
14,https://www.songsterr.com/a/wsa/dream-theater-the-dance-of-eternity-tab-s6180t3
15,https://www.songsterr.com/a/wsa/jerryc-canon-rock-tab-s10770t4
16,https://www.songsterr.com/a/wsa/queens-of-the-stone-age-no-one-knows-tab-s17108t0
17,https://www.songsterr.com/a/wsa/oasis-live-forever-tab-s49260t5
18,https://www.songsterr.com/a/wsa/avenged-sevenfold-the-stage-tab-s415122t9
19,https://www.songsterr.com/a/wsa/blink-182-all-the-small-things-tab-s258t10
20,https://www.songsterr.com/a/wsa/metallica-enter-sandman-tab-s19t0
21,https://www.songsterr.com/a/wsa/scar-symmetry-oscillation-point-tab-s79258t0
22,https://www.songsterr.com/a/wsa/chelsea-grin-don-t-ask-don-t-tell-tab-s379356t9
23,https://www.songsterr.com/a/wsa/misc-computer-games-team-fortress-2-medic-tab-s515310t0
24,https://www.songsterr.com/a/wsa/green-day-holiday-tab-s499t1
25,https://www.songsterr.com/a/wsa/pathaway-time-to-take-this-to-the-grave-tab-s515268t1
26,https://www.songsterr.com/a/wsa/dark-childhood-exulansis-tab-s515161t1
27,https://www.songsterr.com/a/wsa/polythenes-stairway-to-heaven-cover-tab-s515120t3
28,https://www.songsterr.com/a/wsa/rush-red-barchetta-live-tab-s515116t3
29,https://www.songsterr.com/a/wsa/dleifteh-semaj-jazzy-licks-you-tab-s515111t0
30,https://www.songsterr.com/a/wsa/zakk-wylde-lost-prayer-tab-s515097t3
31,https://www.songsterr.com/a/wsa/berried-alive-make-it-work-tab-s515045t0
32,https://www.songsterr.com/a/wsa/berried-alive-shitler-tab-s515043t0
33,https://www.songsterr.com/a/wsa/berried-alive-demonberry-tab-s459571t0
34,https://www.songsterr.com/a/wsa/uriel-ogs-solo-yo-tab-s487559t1
35,https://www.songsterr.com/a/wsa/michael-sembello-maniac-tab-s43397t1
36,https://www.songsterr.com/a/wsa/art-of-insanity-test-2-tab-s514192t2
37,https://www.songsterr.com/a/wsa/sabaton-bismarck-tab-s451918t10
38,https://www.songsterr.com/a/wsa/lorikk-songsterr-new-guitar-tone-makes-my-ears-bleed-tab-s514967t0
39,https://www.songsterr.com/a/wsa/uriel-ogs-bossa-nova-jamming-tab-s480571t0
40,https://www.songsterr.com/a/wsa/misc-computer-games-team-fortress-2-it-hates-me-so-much-tab-s482952t16
41,https://www.songsterr.com/a/wsa/michael-jackson-billie-jean-tab-s10586t8
42,https://www.songsterr.com/a/wsa/dream-theater-goodnight-kiss-tab-s30398t2
43,https://www.songsterr.com/a/wsa/bleach-nothing-can-be-explained-ver-2-tab-s514893t3
44,https://www.songsterr.com/a/wsa/bleach-treachery-tab-s514890t7
45,https://www.songsterr.com/a/wsa/xynryxzyn-a-test-tab-s514369t2
46,https://www.songsterr.com/a/wsa/dragonforce-war-tab-s438047t5
47,https://www.songsterr.com/a/wsa/art-of-insanity-asdorag-tab-s511611t0
48,https://www.songsterr.com/a/wsa/akihito-tokunaga-the-new-power-super-saiyan-4-tab-s488613t1
49,https://www.songsterr.com/a/wsa/akihito-tokunaga-dragon-balls-gathered-tab-s489039t2
50,https://www.songsterr.com/a/wsa/dream-theater-the-count-of-tuscany-full-song-tab-s64919t6
51,https://www.songsterr.com/a/wsa/sigh-corpsecry-angelfall-tab-s79642t6
52,https://www.songsterr.com/a/wsa/voz-da-verdade-chuva-de-sangue-tab-s514433t7
53,https://www.songsterr.com/a/wsa/polythenes-hey-bulldog-cover-tab-s514392t1
54,https://www.songsterr.com/a/wsa/primal-karnage-selected-for-extinction-tab-s514366t1
55,https://www.songsterr.com/a/wsa/primal-karnage-primal-anthem-tab-s514367t0
56,https://www.songsterr.com/a/wsa/primal-karnage-jurassic-dragon-song-tab-s514364t1
57,https://www.songsterr.com/a/wsa/primal-karnage-rain-of-karnage-tab-s514363t1
58,https://www.songsterr.com/a/wsa/primal-karnage-idea-04-tab-s514365t1
59,https://www.songsterr.com/a/wsa/primal-karnage-rage-of-the-dinosaur-tab-s514362t1
60,https://www.songsterr.com/a/wsa/primal-karnage-instinct-tab-s514361t0
61,https://www.songsterr.com/a/wsa/primal-karnage-instinct-tab-s514360t1
62,https://www.songsterr.com/a/wsa/primal-karnage-killing-spree-tab-s514359t0
63,https://www.songsterr.com/a/wsa/primal-karnage-chaos-tab-s455938t2
64,https://www.songsterr.com/a/wsa/slipknot-sic-7-strings-tab-s514331t2
65,https://www.songsterr.com/a/wsa/dave-matthews-band-ants-marching-tab-s2441t1
66,https://www.songsterr.com/a/wsa/logenery-autumn-tab-s514178t1
67,https://www.songsterr.com/a/wsa/decapitated-never-tab-s436429t0
68,https://www.songsterr.com/a/wsa/susliki-tab-s514175t5
69,https://www.songsterr.com/a/wsa/susliki-tab-s514174t4
70,https://www.songsterr.com/a/wsa/susliki-tab-s514173t0
71,https://www.songsterr.com/a/wsa/susliki-tab-s514172t2
72,https://www.songsterr.com/a/wsa/susliki-666-tab-s514170t3
73,https://www.songsterr.com/a/wsa/parca-mod-tab-s514148t2
74,https://www.songsterr.com/a/wsa/tab-s514062t10
75,https://www.songsterr.com/a/wsa/red-hot-chili-peppers-go-robot-tab-s424285t6
76,https://www.songsterr.com/a/wsa/dream-theater-this-dying-soul-tab-s5651t6
77,https://www.songsterr.com/a/wsa/master-boot-record-config-sys-tab-s514017t1
78,https://www.songsterr.com/a/wsa/rammstein-liebe-ist-fur-alle-da-correct-guitar-tab-s514005t5
79,https://www.songsterr.com/a/wsa/deftones-anniversary-of-an-uninteresting-event-tab-s5962t3
80,https://www.songsterr.com/a/wsa/deftones-hexagram-tab-s5501t3
81,https://www.songsterr.com/a/wsa/deftones-rocket-skates-tab-s61939t0
82,https://www.songsterr.com/a/wsa/dsvdsv-advdaf-tab-s513985t4
83,https://www.songsterr.com/a/wsa/ben-mason-joey-locastro-song-ben-fucking-around-tab-s513886t0
84,https://www.songsterr.com/a/wsa/dream-theater-octavarium-tab-s6635t11
85,https://www.songsterr.com/a/wsa/my-chemical-romance-i-m-not-okay-i-promise-simplified-tab-s512874t5
86,https://www.songsterr.com/a/wsa/lac-picard-un-sodome-de-clown-tab-s513743t0
87,https://www.songsterr.com/a/wsa/flux-also-sprach-eierhahnrei-tab-s513659t11
88,https://www.songsterr.com/a/wsa/mac-demarco-another-one-tab-s440533t1
89,https://www.songsterr.com/a/wsa/deftones-change-in-the-house-of-flies-tab-s23195t5
90,https://www.songsterr.com/a/wsa/muse-sunburn-tab-s12066t5
91,https://www.songsterr.com/a/wsa/uverworld-tab-s460142t0
92,https://www.songsterr.com/a/wsa/flux-also-sprach-eierhahnrei-tab-s513692t11
93,https://www.songsterr.com/a/wsa/kittymommy-counting-stars-tab-s513235t0
94,https://www.songsterr.com/a/wsa/canserbero-de-la-vida-como-una-pelicula-su-tragedia-comedia-y-ficcion-tab-s475791t1
95,https://www.songsterr.com/a/wsa/rattlesnake-tab-s509622t2
96,https://www.songsterr.com/a/wsa/chris-vrenna-battle-with-the-red-queen-tab-s484132t3
97,https://www.songsterr.com/a/wsa/idioty-pudzian-tab-s512867t7
98,https://www.songsterr.com/a/wsa/killers-all-these-things-that-i-ve-done-tab-s11112t4
99,https://www.songsterr.com/a/wsa/angel-vivaldi-serotonin-tab-s459299t1
100,https://www.songsterr.com/a/wsa/metal-death-bloody-sorrow-tab-s512712t1
101,https://www.songsterr.com/a/wsa/phantom-band-dark-dweller-tab-s512572t3
102,https://www.songsterr.com/a/wsa/system-of-a-down-byob-tab-s6699t4
103,https://www.songsterr.com/a/wsa/overlord-ii-go-cry-go-tab-s512728t2
104,https://www.songsterr.com/a/wsa/cekmecedeki-piller-babannemin-duburu-tab-s512682t0
105,https://www.songsterr.com/a/wsa/jrr-our-way-solo-tab-s512661t0
106,https://www.songsterr.com/a/wsa/chris-vrenna-tweedle-dee-and-tweedle-dum-tab-s476218t7
107,https://www.songsterr.com/a/wsa/parca-misterio-tab-s512650t1
108,https://www.songsterr.com/a/wsa/flux-tab-212-tab-s512637t10
109,https://www.songsterr.com/a/wsa/flux-jouer-flux-tab-s512638t6
110,https://www.songsterr.com/a/wsa/green-day-holiday-and-boulevard-of-broken-dreams-1-tab-s512597t1
111,https://www.songsterr.com/a/wsa/fallujah-sapphire-tab-s400473t2
112,https://www.songsterr.com/a/wsa/sonic-the-hedgehog-what-i-m-made-of-tab-s512395t6
113,https://www.songsterr.com/a/wsa/mac-demarco-on-the-square-tab-s470962t0
114,https://www.songsterr.com/a/wsa/jose-jose-el-triste-en-vivo-tab-s487186t1
115,https://www.songsterr.com/a/wsa/jose-jose-el-triste-tab-s486747t1
116,https://www.songsterr.com/a/wsa/juan-gabriel-errado-tab-s486208t4
117,https://www.songsterr.com/a/wsa/edson-traore-billie-jean-cover-tab-s512384t8
118,https://www.songsterr.com/a/wsa/slaver-candle-covenant-tab-s512344t7
119,https://www.songsterr.com/a/wsa/kittymommy-to-the-moon-and-back-tab-s512331t4
120,https://www.songsterr.com/a/wsa/ht-rr-performance-bohemian-rhapsody-medium-tab-s502383t2
121,https://www.songsterr.com/a/wsa/deamon-from-underbelly-oi-dumule-dimulee-tab-s512284t0
122,https://www.songsterr.com/a/wsa/darrellviters-spiderman-amazing-tab-s512271t7
123,https://www.songsterr.com/a/wsa/gianluca-grignani-halcon-a-medias-tab-s480326t6
124,https://www.songsterr.com/a/wsa/archspire-rapid-elemental-dissolve-tab-s396736t3
125,https://www.songsterr.com/a/wsa/mis-kcaj-die-tab-s512226t1
126,https://www.songsterr.com/a/wsa/luis-miguel-suave-tab-s468964t0
127,https://www.songsterr.com/a/wsa/circus-maximus-loved-ones-tab-s512211t0
128,https://www.songsterr.com/a/wsa/sabaton-great-war-tab-s470731t1
129,https://www.songsterr.com/a/wsa/chris-vrenna-time-to-die-tab-s468511t2
130,https://www.songsterr.com/a/wsa/chris-vrenna-the-centipede-tab-s487491t4
131,https://www.songsterr.com/a/wsa/stone-wings-concert-opener-tentative-test-tab-s512069t1
132,https://www.songsterr.com/a/wsa/linkin-park-points-of-authority-tab-s11905t2
133,https://www.songsterr.com/a/wsa/linkin-park-easier-to-run-tab-s11850t5
134,https://www.songsterr.com/a/wsa/lorna-shore-to-the-hellfire-8-string-guitar-tab-s511997t0
135,https://www.songsterr.com/a/wsa/tab-s511968t0
136,https://www.songsterr.com/a/wsa/nathan-baun-hulstein-a-tab-s511967t0
137,https://www.songsterr.com/a/wsa/metallica-that-was-just-your-life-tab-s23630t0
138,https://www.songsterr.com/a/wsa/bon-jovi-livin-on-a-prayer-tab-s3131t4
139,https://www.songsterr.com/a/wsa/apulanta-trauma-tab-s31349t0
140,https://www.songsterr.com/a/wsa/lorikk-fistfucking-jimmy-neutron-s-parents-tab-s511922t0
141,https://www.songsterr.com/a/wsa/natsu-shiba-sweep-picking-and-tapping-tab-s511920t0
142,https://www.songsterr.com/a/wsa/continuous-atrocities-against-the-condemned-species-for-the-purpose-of-self-preservation-from-the-inevitable-consequences-of-playing-god-infront-the-sights-of-nature-and-existance-utter-sadness-and-misery-reigns-among-the-citizens-of-a-developing-country-as-their-leaders-tab-s511910t1
143,https://www.songsterr.com/a/wsa/marshall-crutcher-alice-madness-returns-theme-tab-s383427t5
144,https://www.songsterr.com/a/wsa/dragonforce-the-game-tab-s393045t3
145,https://www.songsterr.com/a/wsa/osmium-v-the-messiah-live-ver-tab-s511829t0
146,https://www.songsterr.com/a/wsa/metallica-nothing-else-matters-d-standard-tab-s511826t1
147,https://www.songsterr.com/a/wsa/osmium-v-diminished-mind-live-ver-tab-s511824t4
148,https://www.songsterr.com/a/wsa/slaver-excursion-to-dranglick-tab-s510205t2
149,https://www.songsterr.com/a/wsa/misc-computer-games-team-fortress-2-seduce-me-tab-s482953t0
150,https://www.songsterr.com/a/wsa/leonjee-s-tests-test-tab-s462417t4
151,https://www.songsterr.com/a/wsa/pierced-hole-mordas-tab-s511727t3
152,https://www.songsterr.com/a/wsa/dimmu-borgir-progenies-of-the-great-apocolypse-tab-s465662t9
153,https://www.songsterr.com/a/wsa/beyond-creation-the-aura-tab-s428583t0
154,https://www.songsterr.com/a/wsa/test-123123123-tab-s511629t0
155,https://www.songsterr.com/a/wsa/tommy-sparks-smooth-criminal-tab-s511528t3
156,https://www.songsterr.com/a/wsa/ht-rr-performance-sth-hard-tab-s500046t5
157,https://www.songsterr.com/a/wsa/az-proba-galincho-tab-s511519t3
158,https://www.songsterr.com/a/wsa/galin-probaseks-galincho-tab-s511517t3
159,https://www.songsterr.com/a/wsa/az-proba75-tab-s511514t3
160,https://www.songsterr.com/a/wsa/flux-flux-no-rekishi-tab-s511478t8
161,https://www.songsterr.com/a/wsa/mr-bungle-girls-of-porn-tab-s511468t4
162,https://www.songsterr.com/a/wsa/derek-ryan-band-song1-tab-s511443t0
163,https://www.songsterr.com/a/wsa/vitao-innocent-primeval-breaker-ys-seven-tab-s511441t1
164,https://www.songsterr.com/a/wsa/popol-band-abab-tab-s511427t3
165,https://www.songsterr.com/a/wsa/order-of-sin-best-band-in-universe-koc-2-tab-s511419t5
166,https://www.songsterr.com/a/wsa/dimmu-borgir-progenies-of-the-great-apocalypse-piano-ver-tab-s511404t0
167,https://www.songsterr.com/a/wsa/slaver-metalbreath-tab-s511317t2
168,https://www.songsterr.com/a/wsa/south-park-montage-tab-s511280t0
169,https://www.songsterr.com/a/wsa/blink-182-anthem-part-2-tab-s3263t1
170,https://www.songsterr.com/a/wsa/mm85768m67-6976-97-tab-s511176t3
171,https://www.songsterr.com/a/wsa/linkin-park-forgotten-tab-s11906t3
172,https://www.songsterr.com/a/wsa/tom-donahue-lisztomania-tab-s511057t2
173,https://www.songsterr.com/a/wsa/as-i-lay-dying-this-is-who-we-are-tab-s25861t4
174,https://www.songsterr.com/a/wsa/decharot-lighthouse-tab-s511041t1
175,https://www.songsterr.com/a/wsa/aaron-montalvo-mi-corazon-encantado-2021-piano-tab-s510980t1
176,https://www.songsterr.com/a/wsa/osmium-v-the-messiah-tab-s509648t1
177,https://www.songsterr.com/a/wsa/merten-fear-tab-s510898t1
178,https://www.songsterr.com/a/wsa/sntex-tab-s510753t1
179,https://www.songsterr.com/a/wsa/flux-tab-208-tab-s510750t4
180,https://www.songsterr.com/a/wsa/my-chemical-romance-na-na-na-na-na-na-na-na-na-na-na-na-tab-s63442t8
181,https://www.songsterr.com/a/wsa/my-chemical-romance-teenagers-tab-s22852t5
182,https://www.songsterr.com/a/wsa/slaver-before-the-all-world-tab-s510597t4
183,https://www.songsterr.com/a/wsa/seksiseppo02-riff30-tab-s510581t0
184,https://www.songsterr.com/a/wsa/seksiseppo02-riff29-tab-s510580t0
185,https://www.songsterr.com/a/wsa/dream-theater-iv-the-test-that-stumped-them-all-tab-s30407t0
186,https://www.songsterr.com/a/wsa/metallica-enter-sandman-main-riffs-and-solo-tab-s510482t0
187,https://www.songsterr.com/a/wsa/decharot-the-harvest-iii-tab-s505711t0
188,https://www.songsterr.com/a/wsa/xavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffx-veil-of-moonlight-intro-tab-s510455t0
189,https://www.songsterr.com/a/wsa/dikie-vidrochki-house-of-memes-tab-s510266t1
190,https://www.songsterr.com/a/wsa/through-the-eyes-of-the-dead-a-catastrophe-of-epic-proportions-tab-s81352t2
191,https://www.songsterr.com/a/wsa/fredguitarist-collection-of-riffs-by-fred-tab-s510054t3
192,https://www.songsterr.com/a/wsa/rammstein-amerika-5-str-bass-tab-s510053t5
193,https://www.songsterr.com/a/wsa/cum-laudes-post-hardcore-1-tab-s510044t0
194,https://www.songsterr.com/a/wsa/misfits-halloween-tab-s86143t0
195,https://www.songsterr.com/a/wsa/gazette-cassis-tab-s23651t8
196,https://www.songsterr.com/a/wsa/rattlesnake-night-tab-s509616t4
197,https://www.songsterr.com/a/wsa/merten-you-are-nothing-tab-s509776t1
198,https://www.songsterr.com/a/wsa/avantasia-ghost-in-the-moon-tab-s509823t9
199,https://www.songsterr.com/a/wsa/tynchtyk-syf1-tab-s509684t2
200,https://www.songsterr.com/a/wsa/metallica-nothing-else-matters-tab-s439171t1
201,https://www.songsterr.com/a/wsa/lorikk-domestic-abuse-funny-moments-32-please-like-and-subscribe-and-hit-the-notification-bell-tab-s509582t0
202,https://www.songsterr.com/a/wsa/dir-en-grey-obscure-vulgar-version-tab-s509571t2
203,https://www.songsterr.com/a/wsa/candlemass-solitude-tab-s27853t4
204,https://www.songsterr.com/a/wsa/ben-mason-analogue-horror-at-41-20hz-tab-s509024t4
205,https://www.songsterr.com/a/wsa/north-star-priceless-emotions-tab-s509548t1
206,https://www.songsterr.com/a/wsa/septicflesh-the-future-belongs-to-the-brave-tab-s509496t2
207,https://www.songsterr.com/a/wsa/wham-wake-me-up-before-you-go-go-tab-s82680t9
208,https://www.songsterr.com/a/wsa/opeth-deliverance-tab-s14799t6
209,https://www.songsterr.com/a/wsa/armaggedon-0f-silentium-tab-s509345t1
210,https://www.songsterr.com/a/wsa/order-of-sin-best-band-in-universe-middel-heavy-dalej-tab-s509334t6
211,https://www.songsterr.com/a/wsa/helloween-march-of-time-tab-s9320t7
212,https://www.songsterr.com/a/wsa/fuki-bloody-rain-tab-s509168t0
213,https://www.songsterr.com/a/wsa/band-maid-yolo-bass-and-drums-included-tab-s448628t1
214,https://www.songsterr.com/a/wsa/lorikk-kid-named-finger-tab-s508996t0
215,https://www.songsterr.com/a/wsa/leprous-contaminate-me-5-minutes-tab-s480957t2
216,https://www.songsterr.com/a/wsa/richard-bitchardsson-bitchard-gayhardsson-tab-s508980t0
217,https://www.songsterr.com/a/wsa/richard-bitchardsson-bitchard-gayhardsson-tab-s508975t1
218,https://www.songsterr.com/a/wsa/richard-bitchardsson-bitchard-gayhardsson-tab-s508976t0
219,https://www.songsterr.com/a/wsa/richard-bitchardsson-bitchard-gayhardsson-tab-s508974t2
220,https://www.songsterr.com/a/wsa/ben-mason-synth-solo-tab-s508951t4
221,https://www.songsterr.com/a/wsa/toto-rosanna-tab-s19993t2
222,https://www.songsterr.com/a/wsa/nig-niggersson-tab-s508899t0
223,https://www.songsterr.com/a/wsa/marduk-bleached-bones-tab-s12904t0
224,https://www.songsterr.com/a/wsa/sabaton-inmate-4859-tab-s391212t6
225,https://www.songsterr.com/a/wsa/bradly-hall-solo-with-feeling-tab-s508790t4
226,https://www.songsterr.com/a/wsa/los-prisioneros-sexo-tab-s41932t0
227,https://www.songsterr.com/a/wsa/decharot-the-harvest-ii-tab-s508458t1
228,https://www.songsterr.com/a/wsa/aethereus-endless-cycle-of-rebirth-tab-s508599t7
229,https://www.songsterr.com/a/wsa/scoredatura-kanangra-not-completed-tab-s508572t0
230,https://www.songsterr.com/a/wsa/architects-animals-tab-s473606t6
231,https://www.songsterr.com/a/wsa/not-animals-as-leaders-cylindrical-sea-tab-s508492t3
232,https://www.songsterr.com/a/wsa/dream-theater-the-great-debate-tab-s5880t4
233,https://www.songsterr.com/a/wsa/tom-donahue-avengers-infinity-war-tab-s508483t3
234,https://www.songsterr.com/a/wsa/mushroomhead-our-own-way-tab-s420305t0
235,https://www.songsterr.com/a/wsa/no-one-cattle-decap-progress-1-tab-s508446t0
236,https://www.songsterr.com/a/wsa/continuous-atrocities-against-the-condemned-species-for-the-purpose-of-self-preservation-from-the-inevitable-consequences-of-playing-god-infront-the-sights-of-nature-and-existance-colossal-amounts-of-raw-and-lumpy-vomit-brownish-and-foul-urine-heterogeneous-and-multi-coloured-sewage-excrement-in-different-sorts-of-matter-yellowish-and-flaky-sweat-crystal-clear-and-creamy-semen-musky-and-bitter-rotten-egg-sclera-mixture-tab-s508439t1
237,https://www.songsterr.com/a/wsa/4-non-blondes-what-s-up-g-maj-tab-s508407t1
238,https://www.songsterr.com/a/wsa/jason-becker-air-tab-s38983t5
239,https://www.songsterr.com/a/wsa/jason-becker-air-guitar-2-tab-s508382t6
240,https://www.songsterr.com/a/wsa/not-animals-as-leaders-lippincott-tab-s508298t0
241,https://www.songsterr.com/a/wsa/slaver-tab-s508280t5
242,https://www.songsterr.com/a/wsa/event-horizon-waltz-tab-s508156t1
243,https://www.songsterr.com/a/wsa/jason-tai-queensland-tab-s468019t1
244,https://www.songsterr.com/a/wsa/dream-theater-scarred-tab-s6269t5
245,https://www.songsterr.com/a/wsa/cky-camp-kill-yourself-96-quite-bitter-beings-tab-s28362t0
246,https://www.songsterr.com/a/wsa/jason-tai-into-londerland-tab-s482733t1
247,https://www.songsterr.com/a/wsa/asking-alexandria-to-the-stage-tab-s77790t4
248,https://www.songsterr.com/a/wsa/slaver-funeral-tombs-tab-s505369t6
249,https://www.songsterr.com/a/wsa/nemophila-revive-tab-s508038t1
250,https://www.songsterr.com/a/wsa/tynchtyk-r4-tab-s508035t2
251,https://www.songsterr.com/a/wsa/babymetal-pa-pa-ya-tab-s507986t1
252,https://www.songsterr.com/a/wsa/muth-transgenesis-tab-s506468t0
253,https://www.songsterr.com/a/wsa/nina-simone-my-babe-just-cares-for-me-tab-s507953t3
254,https://www.songsterr.com/a/wsa/seba-the-homeless-moja-schizofrenio-tab-s507923t7
255,https://www.songsterr.com/a/wsa/interflow-involuntary-doppelganger-tab-s446457t4
256,https://www.songsterr.com/a/wsa/archspire-doppelganger-tab-s465516t1
257,https://www.songsterr.com/a/wsa/merten-heartbreak-tab-s507884t4
258,https://www.songsterr.com/a/wsa/beyond-the-black-hallelujah-tab-s451501t0
259,https://www.songsterr.com/a/wsa/muse-the-small-print-horsemeat-remake-tab-s484509t5
260,https://www.songsterr.com/a/wsa/queen-bohemian-rhapsody-tab-s270t2
