,0
0,https://www.songsterr.com/a/wsa/misc-computer-games-team-fortress-2-medic-tab-s515310t0
1,https://www.songsterr.com/a/wsa/pathaway-time-to-take-this-to-the-grave-tab-s515268t1
2,https://www.songsterr.com/a/wsa/dark-childhood-exulansis-tab-s515161t1
3,https://www.songsterr.com/a/wsa/polythenes-stairway-to-heaven-cover-tab-s515120t3
4,https://www.songsterr.com/a/wsa/rush-red-barchetta-live-tab-s515116t3
5,https://www.songsterr.com/a/wsa/dleifteh-semaj-jazzy-licks-you-tab-s515111t0
6,https://www.songsterr.com/a/wsa/zakk-wylde-lost-prayer-tab-s515097t3
7,https://www.songsterr.com/a/wsa/berried-alive-make-it-work-tab-s515045t0
8,https://www.songsterr.com/a/wsa/berried-alive-shitler-tab-s515043t0
9,https://www.songsterr.com/a/wsa/lorikk-songsterr-new-guitar-tone-makes-my-ears-bleed-tab-s514967t0
10,https://www.songsterr.com/a/wsa/bleach-nothing-can-be-explained-ver-2-tab-s514893t3
11,https://www.songsterr.com/a/wsa/bleach-treachery-tab-s514890t7
12,https://www.songsterr.com/a/wsa/voz-da-verdade-chuva-de-sangue-tab-s514433t7
13,https://www.songsterr.com/a/wsa/polythenes-hey-bulldog-cover-tab-s514392t1
14,https://www.songsterr.com/a/wsa/xynryxzyn-a-test-tab-s514369t2
15,https://www.songsterr.com/a/wsa/primal-karnage-primal-anthem-tab-s514367t0
16,https://www.songsterr.com/a/wsa/primal-karnage-selected-for-extinction-tab-s514366t1
17,https://www.songsterr.com/a/wsa/primal-karnage-idea-04-tab-s514365t1
18,https://www.songsterr.com/a/wsa/primal-karnage-jurassic-dragon-song-tab-s514364t1
19,https://www.songsterr.com/a/wsa/primal-karnage-rain-of-karnage-tab-s514363t1
20,https://www.songsterr.com/a/wsa/primal-karnage-rage-of-the-dinosaur-tab-s514362t1
21,https://www.songsterr.com/a/wsa/primal-karnage-instinct-tab-s514361t0
22,https://www.songsterr.com/a/wsa/primal-karnage-instinct-tab-s514360t1
23,https://www.songsterr.com/a/wsa/primal-karnage-killing-spree-tab-s514359t0
24,https://www.songsterr.com/a/wsa/slipknot-sic-7-strings-tab-s514331t2
25,https://www.songsterr.com/a/wsa/art-of-insanity-test-2-tab-s514192t2
26,https://www.songsterr.com/a/wsa/logenery-autumn-tab-s514178t1
27,https://www.songsterr.com/a/wsa/susliki-tab-s514175t5
28,https://www.songsterr.com/a/wsa/susliki-tab-s514174t4
29,https://www.songsterr.com/a/wsa/susliki-tab-s514173t0
30,https://www.songsterr.com/a/wsa/susliki-tab-s514172t2
31,https://www.songsterr.com/a/wsa/susliki-666-tab-s514170t3
32,https://www.songsterr.com/a/wsa/parca-mod-tab-s514148t2
33,https://www.songsterr.com/a/wsa/tab-s514062t10
34,https://www.songsterr.com/a/wsa/master-boot-record-config-sys-tab-s514017t1
35,https://www.songsterr.com/a/wsa/rammstein-liebe-ist-fur-alle-da-correct-guitar-tab-s514005t5
36,https://www.songsterr.com/a/wsa/dsvdsv-advdaf-tab-s513985t4
37,https://www.songsterr.com/a/wsa/ben-mason-joey-locastro-song-ben-fucking-around-tab-s513886t0
38,https://www.songsterr.com/a/wsa/lac-picard-un-sodome-de-clown-tab-s513743t0
39,https://www.songsterr.com/a/wsa/flux-also-sprach-eierhahnrei-tab-s513692t11
40,https://www.songsterr.com/a/wsa/flux-also-sprach-eierhahnrei-tab-s513659t11
41,https://www.songsterr.com/a/wsa/kittymommy-counting-stars-tab-s513235t0
42,https://www.songsterr.com/a/wsa/my-chemical-romance-i-m-not-okay-i-promise-simplified-tab-s512874t5
43,https://www.songsterr.com/a/wsa/idioty-pudzian-tab-s512867t7
44,https://www.songsterr.com/a/wsa/overlord-ii-go-cry-go-tab-s512728t2
45,https://www.songsterr.com/a/wsa/metal-death-bloody-sorrow-tab-s512712t1
46,https://www.songsterr.com/a/wsa/cekmecedeki-piller-babannemin-duburu-tab-s512682t0
47,https://www.songsterr.com/a/wsa/jrr-our-way-solo-tab-s512661t0
48,https://www.songsterr.com/a/wsa/parca-misterio-tab-s512650t1
49,https://www.songsterr.com/a/wsa/flux-jouer-flux-tab-s512638t6
50,https://www.songsterr.com/a/wsa/flux-tab-212-tab-s512637t10
51,https://www.songsterr.com/a/wsa/green-day-holiday-and-boulevard-of-broken-dreams-1-tab-s512597t1
52,https://www.songsterr.com/a/wsa/phantom-band-dark-dweller-tab-s512572t3
53,https://www.songsterr.com/a/wsa/sonic-the-hedgehog-what-i-m-made-of-tab-s512395t6
54,https://www.songsterr.com/a/wsa/edson-traore-billie-jean-cover-tab-s512384t8
55,https://www.songsterr.com/a/wsa/slaver-candle-covenant-tab-s512344t7
56,https://www.songsterr.com/a/wsa/kittymommy-to-the-moon-and-back-tab-s512331t4
57,https://www.songsterr.com/a/wsa/deamon-from-underbelly-oi-dumule-dimulee-tab-s512284t0
58,https://www.songsterr.com/a/wsa/darrellviters-spiderman-amazing-tab-s512271t7
59,https://www.songsterr.com/a/wsa/mis-kcaj-die-tab-s512226t1
60,https://www.songsterr.com/a/wsa/circus-maximus-loved-ones-tab-s512211t0
61,https://www.songsterr.com/a/wsa/stone-wings-concert-opener-tentative-test-tab-s512069t1
62,https://www.songsterr.com/a/wsa/lorna-shore-to-the-hellfire-8-string-guitar-tab-s511997t0
63,https://www.songsterr.com/a/wsa/tab-s511968t0
64,https://www.songsterr.com/a/wsa/nathan-baun-hulstein-a-tab-s511967t0
65,https://www.songsterr.com/a/wsa/lorikk-fistfucking-jimmy-neutron-s-parents-tab-s511922t0
66,https://www.songsterr.com/a/wsa/natsu-shiba-sweep-picking-and-tapping-tab-s511920t0
67,https://www.songsterr.com/a/wsa/continuous-atrocities-against-the-condemned-species-for-the-purpose-of-self-preservation-from-the-inevitable-consequences-of-playing-god-infront-the-sights-of-nature-and-existance-utter-sadness-and-misery-reigns-among-the-citizens-of-a-developing-country-as-their-leaders-tab-s511910t1
68,https://www.songsterr.com/a/wsa/osmium-v-the-messiah-live-ver-tab-s511829t0
69,https://www.songsterr.com/a/wsa/metallica-nothing-else-matters-d-standard-tab-s511826t1
70,https://www.songsterr.com/a/wsa/osmium-v-diminished-mind-live-ver-tab-s511824t4
71,https://www.songsterr.com/a/wsa/pierced-hole-mordas-tab-s511727t3
72,https://www.songsterr.com/a/wsa/test-123123123-tab-s511629t0
73,https://www.songsterr.com/a/wsa/art-of-insanity-asdorag-tab-s511611t0
74,https://www.songsterr.com/a/wsa/tommy-sparks-smooth-criminal-tab-s511528t3
75,https://www.songsterr.com/a/wsa/az-proba-galincho-tab-s511519t3
76,https://www.songsterr.com/a/wsa/galin-probaseks-galincho-tab-s511517t3
77,https://www.songsterr.com/a/wsa/az-proba75-tab-s511514t3
78,https://www.songsterr.com/a/wsa/flux-flux-no-rekishi-tab-s511478t8
